,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BP_unscaled,BP_monthly,isPartial,scale,BP,Stock_Price_Change,Stock_Price_Change_Percent
17,2016-07-29,2,0.015492753623188405,0.0,BP,34.0,34.43000030517578,33.869998931884766,34.400001525878906,24.110855102539062,6349500,88,59.0,,0.59,51.92,-0.04000091552734375,-0.0011604558778871565
18,2016-08-01,1,0.008246376811594203,0.0,BP,33.90999984741211,33.939998626708984,33.099998474121094,33.18000030517578,23.25575828552246,11808600,96,56.0,False,0.56,53.760000000000005,-0.4900016784667969,-0.014231823239139962
19,2016-08-02,1,0.008246376811594203,0.0,BP,33.650001525878906,33.7400016784668,33.13999938964844,33.45000076293945,23.44499969482422,9236000,96,56.0,,0.56,53.760000000000005,-0.1999969482421875,-0.005892662237316659
20,2016-08-04,1,0.008246376811594203,0.0,BP,33.060001373291016,33.29999923706055,32.93000030517578,33.0,23.55205535888672,6920500,94,56.0,,0.56,52.64000000000001,-0.44000244140625,-0.013040972718358357
21,2016-08-08,1,0.008246376811594203,0.0,BP,33.08000183105469,33.380001068115234,33.08000183105469,33.16999816894531,23.673385620117188,6020400,94,56.0,,0.56,52.64000000000001,0.0800018310546875,0.0024024574440726365
22,2016-08-16,1,0.008246376811594203,-0.46772684752104765,BP,34.08000183105469,34.31999969482422,33.970001220703125,34.209999084472656,24.415632247924805,6643700,90,56.0,,0.56,50.400000000000006,0.9399986267089844,0.028160533152495226
23,2016-08-17,1,0.008246376811594203,0.0,BP,34.040000915527344,34.2400016784668,33.79999923706055,34.20000076293945,24.408493041992188,5000500,85,56.0,,0.56,47.6,-0.07999801635742188,-0.002330944553285863
24,2016-08-30,18,0.13143478260869565,14.938488576449911,BP,34.22999954223633,34.31999969482422,34.04999923706055,34.099998474121094,24.337121963500977,4675000,91,56.0,,0.56,50.96000000000001,0.07999801635742188,0.002336390550113032
25,2016-09-07,2,0.015492753623188405,-0.8821259234755762,BP,34.779998779296875,34.90999984741211,34.650001525878906,34.7599983215332,24.808168411254883,3917300,87,62.0,,0.62,53.94,0.5900001525878906,0.01719114679004119
26,2016-09-09,1,0.008246376811594203,-0.46772684752104765,BP,34.630001068115234,34.70000076293945,34.2400016784668,34.349998474121094,24.515548706054688,5457900,93,62.0,,0.62,57.66,-0.20999908447265625,-0.006015442148110561
27,2016-09-21,102,0.7401304347826086,18.87894122226547,BP,33.31999969482422,33.689998626708984,33.209999084472656,33.61000061035156,23.98741340637207,6634800,87,62.0,,0.62,53.94,-1.0100021362304688,-0.02910668916495185
28,2016-09-22,1,0.008246376811594203,-0.9888582114394251,BP,34.56999969482422,34.630001068115234,34.189998626708984,34.2599983215332,24.451311111450195,8461900,88,62.0,,0.62,54.56,0.94000244140625,0.02790152804164947
29,2016-09-28,1,0.008246376811594203,0.0,BP,34.119998931884766,34.88999938964844,33.70000076293945,34.84000015258789,24.86525535583496,9765900,86,62.0,,0.62,53.32,0.2599983215332031,0.007507892391392046
30,2016-10-04,1,0.008246376811594203,0.0,BP,36.02000045776367,36.16999816894531,35.56999969482422,35.68000030517578,25.464767456054688,8148100,95,61.0,,0.61,57.95,1.279998779296875,0.03668669537657365
31,2016-10-05,2,0.015492753623188405,0.8787346221441124,BP,36.02000045776367,36.220001220703125,35.75,36.02999877929688,25.714561462402344,5394500,92,61.0,,0.61,56.12,0.0500030517578125,0.0013824455153206294
32,2016-10-07,9,0.06621739130434783,3.274087932647334,BP,36.060001373291016,36.38999938964844,35.91999816894531,36.16999816894531,25.814477920532227,4678800,97,61.0,,0.61,59.17,0.1699981689453125,0.004693488769076604
33,2016-10-10,1,0.008246376811594203,-0.8754650908295032,BP,36.43000030517578,36.83000183105469,36.41999816894531,36.66999816894531,26.171327590942383,4331900,85,61.0,,0.61,51.85,0.44000244140625,0.012091301148287936
34,2016-10-28,2,0.015492753623188405,0.8787346221441124,BP,35.619998931884766,36.0,35.540000915527344,35.68000030517578,25.464767456054688,5057000,73,61.0,,0.61,44.53,-0.8300018310546875,-0.022536024702416335
35,2016-11-03,1,0.008246376811594203,-0.46772684752104765,BP,34.02000045776367,34.130001068115234,33.70000076293945,33.84000015258789,24.151559829711918,4876200,93,57.0,,0.57,53.01,-1.8699989318847656,-0.051944414774576786
36,2016-11-17,1,0.008246376811594203,0.0,BP,33.58000183105469,33.869998931884766,33.45000076293945,33.5,24.338150024414062,5382400,87,57.0,,0.57,49.59,-0.26000213623046875,-0.0076179937911975415
37,2016-11-28,1,0.008246376811594203,0.0,BP,34.09000015258789,34.130001068115234,33.720001220703125,33.720001220703125,24.49798583984375,5431000,82,57.0,,0.57,46.74,0.26000213623046875,0.007676473115731497
38,2016-11-29,1,0.008246376811594203,0.0,BP,33.369998931884766,33.630001068115234,33.2400016784668,33.52000045776367,24.35267448425293,5901600,89,57.0,,0.57,50.73,-0.5,-0.014649867692711815
39,2016-12-02,2,0.015492753623188405,0.8787346221441124,BP,35.45000076293945,35.810001373291016,35.290000915527344,35.47999954223633,25.776641845703125,5205900,84,63.0,,0.63,52.92,2.1800003051757812,0.06482308165142014
40,2016-12-07,1,0.008246376811594203,-0.46772684752104765,BP,35.90999984741211,35.97999954223633,35.66999816894531,35.88999938964844,26.074512481689453,6006700,87,63.0,,0.63,54.81,0.1699981689453125,0.004747225982295156
41,2016-12-13,1,0.008246376811594203,0.0,BP,36.900001525878906,36.93999862670898,36.400001525878906,36.790000915527344,26.72837448120117,7504700,89,63.0,,0.63,56.07,0.9599990844726491,0.026681464610518457
42,2017-01-27,2,0.015492753623188405,0.8787346221441124,BP,36.52999877929688,36.650001525878906,36.45000076293945,36.58000183105469,26.5758056640625,4242000,81,70.0,,0.7,56.7,-0.289997100830071,-0.007850490298080048
43,2017-02-01,1,0.008246376811594203,0.0,BP,36.18000030517578,36.20000076293945,35.810001373291016,35.9900016784668,26.14716339111328,7160600,93,62.0,False,0.62,57.66,-0.4500007629394531,-0.012278328627672863
44,2017-02-07,3,0.02273913043478261,0.4677268475210479,BP,34.77000045776367,34.88999938964844,34.150001525878906,34.380001068115234,24.97747802734375,17843200,96,62.0,,0.62,59.52,-1.3100013732910156,-0.036187882477399236
45,2017-02-14,1,0.008246376811594203,-0.6373486297004461,BP,34.59000015258789,34.61000061035156,34.369998931884766,34.58000183105469,25.122783660888672,8026500,97,62.0,,0.62,60.14,-0.279998779296875,-0.00802518727988133
46,2017-02-21,1,0.008246376811594203,-0.46772684752104765,BP,34.040000915527344,34.11000061035156,33.7400016784668,33.83000183105469,25.01187896728516,8189100,91,62.0,,0.62,56.42,-0.5,-0.01444669145282984
47,2017-02-23,3,0.02273913043478261,1.7574692442882252,BP,33.93000030517578,34.09000015258789,33.779998779296875,33.86000061035156,25.0340633392334,6922500,86,62.0,,0.62,53.32,-0.020000457763671875,-0.0005863517269361074
48,2017-02-27,1,0.008246376811594203,-0.6373486297004461,BP,33.689998626708984,34.040000915527344,33.619998931884766,33.97999954223633,25.12278175354004,8594100,86,62.0,,0.62,53.32,-0.049999237060546875,-0.0014666833921017641
49,2017-03-02,1,0.008246376811594203,0.0,BP,34.189998626708984,34.369998931884766,34.09000015258789,34.119998931884766,25.226289749145508,5373400,96,61.0,,0.61,58.56,0.3299980163574219,0.009694418551172701
50,2017-03-28,1,0.008246376811594203,0.0,BP,33.779998779296875,34.060001373291016,33.709999084472656,33.91999816894531,25.07842063903809,5862800,91,61.0,,0.61,55.51,-0.30999755859375,-0.0090194229917816
51,2017-04-05,1,0.008246376811594203,0.0,BP,35.04999923706055,35.27000045776367,34.56999969482422,34.59000015258789,25.573780059814453,7381400,86,59.0,,0.59,50.74,1.2099990844726562,0.03552551484691091
52,2017-04-10,3,0.02273913043478261,1.7574692442882252,BP,34.810001373291016,35.099998474121094,34.79999923706055,35.09000015258789,25.94345474243164,5072500,95,59.0,,0.59,56.05,-0.17000198364257812,-0.00482001648528918
53,2017-04-11,3,0.02273913043478261,0.0,BP,35.09000015258789,35.400001525878906,34.91999816894531,35.369998931884766,26.150466918945312,7661400,91,59.0,,0.59,53.69,0.3000030517578125,0.008547095863237875
54,2017-04-26,1,0.008246376811594203,-0.6373486297004461,BP,34.56999969482422,35.0099983215332,34.529998779296875,34.65999984741211,25.62552833557129,6208100,92,59.0,,0.59,54.28,-0.3900032043457031,-0.01101703919590491
55,2017-05-01,2,0.015492753623188405,0.8787346221441124,BP,34.33000183105469,34.59000015258789,34.27000045776367,34.31999969482422,25.37416076660156,5488800,91,60.0,False,0.6,54.6,-0.4199981689453125,-0.011996520682121536
56,2017-05-02,1,0.008246376811594203,-0.46772684752104765,BP,34.81999969482422,35.18000030517578,34.66999816894531,34.75,25.69207191467285,8663500,96,60.0,,0.6,57.6,0.5900001525878906,0.017056957212639556
57,2017-05-04,1,0.008246376811594203,0.0,BP,34.43000030517578,34.47999954223633,34.209999084472656,34.31999969482422,25.37416076660156,5219100,77,60.0,,0.6,46.2,-0.7000007629394531,-0.019897690644319455
58,2017-05-05,1,0.008246376811594203,0.0,BP,34.66999816894531,35.31999969482422,34.619998931884766,35.29999923706055,26.098705291748047,6863500,86,60.0,,0.6,51.6,0.8400001525878906,0.02436195370475369
59,2017-05-11,1,0.008246376811594203,0.0,BP,35.11000061035156,35.290000915527344,35.02000045776367,35.209999084472656,26.48164367675781,6669900,85,60.0,,0.6,51.0,-0.029998779296875,-0.0008493425695377255
60,2017-05-12,2,0.015492753623188405,0.8787346221441124,BP,35.220001220703125,35.5,35.220001220703125,35.38999938964844,26.617023468017575,4780500,88,60.0,,0.6,52.8,0.20999908447265625,0.005950668150316085
61,2017-05-17,1,0.008246376811594203,-0.46772684752104765,BP,36.47999954223633,36.59999847412109,36.16999816894531,36.16999816894531,27.20366859436035,9601000,84,60.0,,0.6,50.4,1.0999984741210866,0.03098587251045304
62,2017-05-31,1,0.008246376811594203,0.0,BP,36.40999984741211,36.47999954223633,36.02000045776367,36.150001525878906,27.188629150390625,7845700,89,60.0,,0.6,53.4,-0.11999893188475852,-0.0032786594778031475
63,2017-06-01,1,0.008246376811594203,0.0,BP,36.2400016784668,36.470001220703125,36.150001525878906,36.2400016784668,27.256317138671875,6488400,98,61.0,False,0.61,59.78,-0.009998321533203125,-0.0002740767998538063
64,2017-06-26,2,0.015492753623188405,0.8787346221441124,BP,35.040000915527344,35.09000015258789,34.86000061035156,34.880001068115234,26.23345184326172,3762400,93,61.0,,0.61,56.73,-1.3800010681152344,-0.037839348009997886
65,2017-06-28,1,0.008246376811594203,-0.46772684752104765,BP,35.25,35.439998626708984,35.18000030517578,35.27000045776367,26.526775360107425,4845300,92,61.0,,0.61,56.12,0.34999847412109375,0.009974308139046206
66,2017-06-29,3,0.02273913043478261,1.7574692442882252,BP,35.27000045776367,35.29999923706055,34.810001373291016,34.86000061035156,26.21841812133789,3545000,96,61.0,,0.61,58.56,-0.1399993896484375,-0.003950321531415835
67,2017-07-13,1,0.008246376811594203,-0.6373486297004461,BP,34.709999084472656,34.7599983215332,34.56999969482422,34.720001220703125,26.113113403320312,2698000,100,60.0,,0.6,60.0,-0.5400009155273438,-0.01529747669117254
68,2017-07-14,2,0.015492753623188405,0.8787346221441124,BP,34.93000030517578,35.04999923706055,34.79999923706055,34.95000076293945,26.286096572875977,3131300,99,60.0,,0.6,59.4,0.29000091552734375,0.008342949641274577
69,2017-07-17,1,0.008246376811594203,-0.46772684752104765,BP,35.099998474121094,35.189998626708984,34.900001525878906,34.91999816894531,26.263538360595703,3289100,96,60.0,,0.6,57.6,0.1399993896484375,0.003994276539110553
70,2017-07-18,1,0.008246376811594203,0.0,BP,34.959999084472656,35.0099983215332,34.7599983215332,34.83000183105469,26.195850372314453,2695600,98,60.0,,0.6,58.8,-0.18000030517578125,-0.005115098385913619
71,2017-07-25,3,0.02273913043478261,1.7574692442882252,BP,34.9900016784668,35.06999969482422,34.83000183105469,34.900001525878906,26.248497009277344,3484100,85,60.0,,0.6,51.0,0.060001373291015625,0.0017138353661134698
72,2017-08-01,1,0.008246376811594203,-0.46772684752104765,BP,36.15999984741211,36.540000915527344,36.09999847412109,36.27000045776367,27.278881072998047,10496700,100,62.0,False,0.62,62.0,1.470001220703125,0.04191620283703834
73,2017-08-04,1,0.008246376811594203,0.0,BP,36.2400016784668,36.40999984741211,36.220001220703125,36.33000183105469,27.32401657104492,3358800,90,62.0,,0.62,55.8,-0.13000106811523438,-0.0035577740793102386
74,2017-08-28,1,0.008246376811594203,0.0,BP,34.619998931884766,34.619998931884766,34.38999938964844,34.470001220703125,26.357894897460938,2538800,86,62.0,,0.62,53.32,-1.7900009155273438,-0.0491623433954661
75,2017-08-30,1,0.008246376811594203,0.0,BP,34.290000915527344,34.459999084472656,34.2599983215332,34.369998931884766,26.281429290771484,2425300,85,62.0,,0.62,52.7,-0.15999984741210938,-0.004621601743169057
76,2017-09-05,1,0.008246376811594203,0.0,BP,34.91999816894531,35.099998474121094,34.75,34.95000076293945,26.724929809570312,3694300,89,60.0,,0.6,53.4,0.6399993896484375,0.018572240471614432
77,2017-09-06,2,0.015492753623188405,0.8787346221441124,BP,34.790000915527344,35.38999938964844,34.779998779296875,35.31999969482422,27.007856369018555,6477200,92,60.0,,0.6,55.2,0.29000091552734375,0.008262134704682733
78,2017-09-07,2,0.015492753623188405,0.0,BP,35.36000061035156,35.58000183105469,35.36000061035156,35.5,27.14549827575684,4188000,86,60.0,,0.6,51.6,0.19000244140625,0.005368817312323193
79,2017-09-08,1,0.008246376811594203,-0.46772684752104765,BP,35.5,35.560001373291016,35.2400016784668,35.31999969482422,27.007856369018555,3248400,87,60.0,,0.6,52.2,-0.020000457763671875,-0.0005621263837658486
80,2017-09-11,2,0.015492753623188405,0.8787346221441124,BP,35.380001068115234,35.650001525878906,35.349998474121094,35.560001373291016,27.191377639770508,4082600,96,60.0,,0.6,57.6,0.09000015258789062,0.0025309378265516713
81,2017-09-15,1,0.008246376811594203,-0.46772684752104765,BP,36.34999847412109,36.59000015258789,36.310001373291016,36.58000183105469,27.971330642700195,4846400,81,60.0,,0.6,48.6,0.9399986267089844,0.026367421780518763
82,2017-09-19,1,0.008246376811594203,0.0,BP,36.90999984741211,37.09000015258789,36.86000061035156,36.95000076293945,28.25425338745117,5228200,89,60.0,,0.6,53.4,0.5,0.01366493571781624
83,2017-09-25,6,0.04447826086956522,4.393673110720562,BP,38.040000915527344,38.38999938964844,38.02999877929688,38.2400016784668,29.24066925048828,5950900,83,60.0,,0.6,49.8,1.2999992370605469,0.03504985795935189
84,2017-09-26,1,0.008246376811594203,-0.8145975887911372,BP,38.119998931884766,38.15999984741211,37.84999847412109,37.869998931884766,28.957744598388672,6424600,96,60.0,,0.6,57.6,-0.22999954223632812,-0.005991131698177221
85,2017-09-27,3,0.02273913043478261,1.7574692442882252,BP,37.84999847412109,38.130001068115234,37.79999923706055,38.02000045776367,29.07244110107422,4836500,88,60.0,,0.6,52.8,-0.029998779296875,-0.0007861315360804255
86,2017-09-28,1,0.008246376811594203,-0.6373486297004461,BP,38.220001220703125,38.47999954223633,38.20000076293945,38.41999816894531,29.378305435180664,5015400,95,60.0,,0.6,57.0,0.34999847412109375,0.009179083774371266
87,2017-09-29,1,0.008246376811594203,0.0,BP,38.33000183105469,38.45000076293945,38.290000915527344,38.43000030517578,29.38595390319824,3042600,82,60.0,,0.6,49.2,-0.029998779296875,-0.0007795940658457123
88,2017-10-16,1,0.008246376811594203,0.0,BP,39.18000030517578,39.34999847412109,39.09999847412109,39.18999862670898,29.96710205078125,2905100,87,59.0,,0.59,51.33,0.8999977111816335,0.02340696211504656
89,2017-10-25,1,0.008246376811594203,0.0,BP,39.040000915527344,39.09999847412109,38.5099983215332,38.790000915527344,29.66124153137207,4024400,92,59.0,,0.59,54.28,-0.25,-0.006353240398838
90,2017-10-31,1,0.008246376811594203,0.0,BP,40.790000915527344,40.970001220703125,40.310001373291016,40.66999816894531,31.09880256652832,10039900,93,59.0,,0.59,54.87,1.8700027465820384,0.04782615906800425
91,2017-11-01,1,0.008246376811594203,0.0,BP,40.9900016784668,41.20000076293945,40.650001525878906,40.7599983215332,31.167619705200195,6752100,85,59.0,False,0.59,50.15,0.22999954223632812,0.005613852462374336
92,2017-11-14,1,0.008246376811594203,0.0,BP,39.79999923706055,39.810001373291016,39.52999877929688,39.61000061035156,30.73367118835449,4000100,100,59.0,,0.59,59.0,-1.3899993896484375,-0.03373784863855589
93,2017-11-15,1,0.008246376811594203,0.0,BP,39.209999084472656,39.27999877929688,38.93999862670898,39.09000015258789,30.33020401000977,4144700,92,59.0,,0.59,54.28,-0.5300025939941335,-0.013313302580032493
94,2017-12-06,1,0.008246376811594203,0.0,BP,39.59000015258789,39.81999969482422,39.54999923706055,39.58000183105469,30.71039390563965,3309400,79,59.0,,0.59,46.61,0.5400009155273366,0.013747477910105
95,2017-12-14,1,0.008246376811594203,0.0,BP,40.619998931884766,40.84999847412109,40.59999847412109,40.630001068115234,31.525096893310547,2881500,79,59.0,,0.59,46.61,1.029998779296868,0.025866368337284174
96,2017-12-15,1,0.008246376811594203,0.0,BP,40.5,40.52000045776367,40.2400016784668,40.27999877929688,31.253522872924805,3162200,83,59.0,,0.59,48.97,-0.32999801635741477,-0.008078287115884986
97,2018-01-08,1,0.008246376811594203,0.0,BP,42.9900016784668,43.119998931884766,42.869998931884766,43.08000183105469,33.42607116699219,3156200,84,63.0,,0.63,52.92,2.5999984741210938,0.06416580564531893
98,2018-01-10,1,0.008246376811594203,0.0,BP,43.02999877929688,43.119998931884766,42.900001525878906,42.900001525878906,33.286415100097656,2743200,98,63.0,,0.63,61.74,0.0,0.0
99,2018-01-12,1,0.008246376811594203,0.0,BP,43.7400016784668,43.9900016784668,43.630001068115234,43.90999984741211,34.070068359375,5649800,93,63.0,,0.63,58.59,0.8700027465820312,0.02017631651513585
100,2018-01-16,2,0.015492753623188405,0.8787346221441124,BP,42.880001068115234,42.93000030517578,42.40999984741211,42.459999084472656,32.945011138916016,8618400,82,63.0,,0.63,51.66,-1.0600013732910156,-0.024096415841008856
101,2018-01-17,1,0.008246376811594203,-0.46772684752104765,BP,42.709999084472656,43.08000183105469,42.40999984741211,42.880001068115234,33.27088928222656,4337200,86,63.0,,0.63,54.18,0.15000152587890625,0.0034940956164126735
102,2018-01-18,1,0.008246376811594203,0.0,BP,42.79999923706055,43.09999847412109,42.720001220703125,42.900001525878906,33.286415100097656,5004500,89,63.0,,0.63,56.07,0.019996643066399145,0.00046417461041015073
103,2018-01-25,1,0.008246376811594203,0.0,BP,44.560001373291016,44.619998931884766,43.709999084472656,43.7400016784668,33.93817138671875,6220400,100,63.0,,0.63,63.0,1.520000457763679,0.03526683321523416
104,2018-01-30,3,0.02273913043478261,1.7574692442882252,BP,43.38999938964844,43.38999938964844,42.79999923706055,42.810001373291016,33.21657943725586,8185800,89,63.0,,0.63,56.07,-1.2299995422363281,-0.027566104251010803
105,2018-02-09,1,0.008246376811594203,0.0,BP,39.2599983215332,39.5,37.900001525878906,39.11000061035156,30.345718383789062,11432500,88,65.0,,0.65,57.2,-3.8899993896484375,-0.08965198074136127
106,2018-02-12,1,0.008246376811594203,-0.46772684752104765,BP,39.61000061035156,39.9900016784668,39.52999877929688,39.869998931884766,30.93540573120117,7224300,93,65.0,,0.65,60.45,0.4900016784667969,0.012405105783969583
107,2018-02-13,1,0.008246376811594203,0.0,BP,39.709999084472656,39.88999938964844,39.59000015258789,39.68999862670898,30.79574012756348,4329500,92,65.0,,0.65,59.8,-0.10000228881835938,-0.0025006822860976774
108,2018-02-14,1,0.008246376811594203,0.0,BP,39.380001068115234,40.43000030517578,39.27999877929688,40.369998931884766,31.32335090637207,7120200,90,65.0,,0.65,58.5,0.5400009155273438,0.013537250533713463
109,2018-02-15,2,0.015492753623188405,0.8787346221441124,BP,40.08000183105469,40.09999847412109,39.33000183105469,39.84000015258789,31.378501892089844,5251100,91,65.0,,0.65,59.15,-0.3300018310546946,-0.008162300978574288
110,2018-02-20,1,0.008246376811594203,-0.46772684752104765,BP,39.95000076293945,40.08000183105469,39.43999862670898,39.52000045776367,31.12645721435547,7428000,82,65.0,,0.65,53.3,-0.019996643066399145,-0.0004986694221273957
111,2018-02-28,1,0.008246376811594203,0.0,BP,39.880001068115234,39.91999816894531,38.83000183105469,38.86000061035156,30.606630325317383,9456500,82,65.0,,0.65,53.3,-0.160003662109375,-0.003992107155678881
112,2018-03-02,2,0.015492753623188405,0.8787346221441124,BP,38.58000183105469,38.720001220703125,38.33000183105469,38.70000076293945,30.480623245239254,5610900,83,61.0,,0.61,50.63,-1.1999969482421875,-0.03006004517243921
113,2018-03-07,1,0.008246376811594203,-0.46772684752104765,BP,39.310001373291016,39.59999847412109,39.04999923706055,39.310001373291016,30.9610595703125,6305300,90,61.0,,0.61,54.9,0.8799972534179616,0.022727201076311987
114,2018-03-12,2,0.015492753623188405,0.8787346221441124,BP,39.68000030517578,39.880001068115234,39.58000183105469,39.84999847412109,31.386369705200195,3706000,95,61.0,,0.61,57.95,0.28000259399414773,0.007070772848063012
115,2018-03-20,2,0.015492753623188405,0.0,BP,38.650001525878906,39.18999862670898,38.630001068115234,39.040000915527344,30.748409271240234,6005500,91,61.0,,0.61,55.51,-0.6900024414062571,-0.01730196647256177
116,2018-03-22,1,0.008246376811594203,-0.46772684752104765,BP,39.59000015258789,39.59999847412109,38.91999816894531,39.02999877929688,30.74053192138672,6243300,93,61.0,,0.61,56.73,0.4099998474121094,0.010461848986457634
117,2018-03-29,114,0.8270869565217391,52.38540692235735,BP,40.18999862670898,40.66999816894531,40.150001525878906,40.540000915527344,31.929821014404297,8336900,100,61.0,,0.61,61.0,1.0699996948242259,0.027020195354893195
118,2018-04-02,1,0.008246376811594203,0.0,BP,40.52999877929688,40.540000915527344,39.45000076293945,39.90999984741211,31.43362808227539,5752900,92,65.0,,0.65,59.8,-0.12999725341796875,-0.0031963919171560384
119,2018-04-10,1,0.008246376811594203,0.0,BP,42.400001525878906,43.0,42.38999938964844,42.77999877929688,33.69407653808594,9039100,95,65.0,,0.65,61.75,2.4599990844726562,0.06068078512377251
120,2018-04-16,1,0.008246376811594203,0.0,BP,42.75,42.93000030517578,42.45000076293945,42.720001220703125,33.646820068359375,4249500,96,65.0,,0.65,62.400000000000006,-0.06999969482421875,-0.0016278998796329658
121,2018-04-17,1,0.008246376811594203,0.0,BP,42.7599983215332,42.83000183105469,42.58000183105469,42.650001525878906,33.59169006347656,4483300,97,65.0,,0.65,63.05,-0.09999847412109375,-0.0023293378385799146
122,2018-04-24,1,0.008246376811594203,0.0,BP,44.18999862670898,44.810001373291016,44.04999923706055,44.2400016784668,34.843990325927734,11475000,94,65.0,,0.65,61.1,1.9799995422363281,0.04622926587877685
123,2018-04-30,2,0.015492753623188405,0.8787346221441124,BP,43.83000183105469,44.7599983215332,43.81999969482422,44.59000015258789,35.119659423828125,7359900,92,65.0,,0.65,59.8,-0.0500030517578125,-0.0011158904312735807
124,2018-05-01,1,0.008246376811594203,-0.46772684752104765,BP,44.970001220703125,45.09999847412109,44.54999923706055,44.79999923706055,35.2850456237793,7374700,99,64.0,False,0.64,63.36,0.3400001525878835,0.007596071611654098
125,2018-05-02,1,0.008246376811594203,0.0,BP,44.81999969482422,45.04999923706055,44.630001068115234,44.70000076293945,35.206295013427734,4998300,91,64.0,,0.64,58.24,-0.04999923706053977,-0.0011086305710016342
126,2018-05-08,3,0.02273913043478261,1.7574692442882252,BP,44.9900016784668,45.459999084472656,44.58000183105469,45.33000183105469,35.702491760253906,7742700,85,64.0,,0.64,54.4,0.4099998474121094,0.009100995657172373
127,2018-05-11,2,0.015492753623188405,-0.31867431485022313,BP,45.90999984741211,46.040000915527344,45.79999923706055,45.83000183105469,36.56528091430664,3291700,100,64.0,,0.64,64.0,0.5800018310546875,0.012758509519037675
